Groups:
ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[11..0] =, ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[11], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[10], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[9], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[8], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[7], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[6], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[5], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[4], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[3], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[2], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[1], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[0],  hex

Data:
time unit: s, ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[11..0], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[11], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[10], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[9], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[8], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[7], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[6], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[5], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[4], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[3], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[2], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[1], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_data[0], ADC:ADC_INSTANCE|ADC_modular_adc_0:modular_adc_0|response_valid, 
2349, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2350, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2351, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2352, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2353, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2354, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2355, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2356, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2357, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2358, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2359, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2360, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2361, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2362, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2363, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2364, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2365, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2366, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2367, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2368, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2369, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2370, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2371, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2372, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2373, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2374, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2375, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2376, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2377, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2378, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2379, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2380, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2381, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2382, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2383, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2384, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2385, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2386, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2387, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2388, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2389, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2390, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2391, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2392, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2393, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2394, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2395, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2396, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2397, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2398, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2399, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2400, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2401, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2402, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2403, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2404, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2405, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2406, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2407, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2408, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2409, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2410, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2411, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2412, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2413, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2414, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2415, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2416, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2417, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2418, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2419, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2420, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2421, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2422, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2423, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2424, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2425, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2426, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2427, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2428, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2429, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2430, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2431, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2432, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2433, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2434, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2435, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2436, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2437, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2438, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2439, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2440, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2441, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2442, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2443, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2444, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2445, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2446, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2447, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2448, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2449, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2450, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2451, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2452, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2453, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2454, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2455, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2456, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2457, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2458, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2459, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2460, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2461, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2462, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2463, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2464, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2465, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2466, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2467, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2468, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2469, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2470, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2471, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2472, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2473, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2474, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2475, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2476, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2477, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2478, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2479, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2480, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2481, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2482, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2483, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2484, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2485, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2486, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2487, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2488, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2489, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2490, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2491, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2492, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2493, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2494, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2495, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2496, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2497, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2498, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2499, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2500, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2501, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2502, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2503, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2504, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2505, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2506, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2507, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2508, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2509, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2510, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2511, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2512, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2513, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2514, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2515, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2516, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2517, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2518, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2519, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2520, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2521, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2522, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2523, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2524, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2525, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2526, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2527, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2528, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2529, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2530, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2531, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2532, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2533, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2534, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2535, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2536, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2537, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2538, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2539, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2540, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2541, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2542, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2543, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2544, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2545, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2546, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2547, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2548, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2549, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2550, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2551, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2552, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2553, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2554, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2555, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2556, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2557, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2558, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2559, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2560, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2561, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2562, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2563, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2564, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2565, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2566, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2567, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2568, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2569, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2570, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2571, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2572, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2573, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2574, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2575, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2576, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2577, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2578, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2579, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2580, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2581, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2582, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2583, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2584, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2585, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2586, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2587, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2588, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2589, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2590, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2591, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2592, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2593, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2594, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2595, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2596, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2597, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2598, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2599, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2600, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2601, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2602, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2603, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2604, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2605, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2606, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2607, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2608, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2609, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2610, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2611, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2612, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2613, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2614, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2615, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2616, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2617, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2618, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2619, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2620, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2621, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
